"Package";"Item";"Title"
"evd";"lisbon";"Annual Maximum Wind Speeds at Lisbon"
"evd";"lossalae";"General Liability Claims"
"evd";"ocmulgee";"Maximum Annual Flood Discharges of the Ocmulgee River"
"evd";"oldage";"Oldest Ages for Swedish Males and Females"
"evd";"oxford";"Annual Maximum Temperatures at Oxford"
"evd";"portpirie";"Annual Maximum Sea Levels at Port Pirie"
"evd";"sask";"Maximum Annual Flood Discharges of the North Saskachevan River"
"evd";"sealevel";"Annual Sea Level Maxima at Dover and Harwich"
"evd";"sealevel2";"Annual Sea Level Maxima at Dover and Harwich with Indicator"
"evd";"uccle";"Rainfall Maxima at Uccle, Belgium"
"evd";"venice";"Largest Sea Levels in Venice"
"evd";"venice2";"Largest Sea Levels in Venice"
"evdbayes";"rainfall";"Daily Aggregate Rainfall"
"eVenn";"Data_Binary_Matrix";"Dataset of a binary matrix for a usage example of the package eVenn"
"eVenn";"Data_Lists";"Dataset of a list of 4 matrix of expression data with ratio columns and a matrix of means for a usage example of the package eVenn"
"eVenn";"Data_Matrix_Of_Folds";"Dataset of a matrix of folds for a usage example of the package eVenn"
"eVenn";"Data_Matrix_Of_Ratios";"Dataset of a matrix of ratios for a usage example of the package eVenn"
"eventInterval";"florida_hurr20";"Hurricanes affecting Florida, USA from 1900-1999"
"eventInterval";"florida_temp20";"Average temperatures in Florida, USA from 1900-1999"
"events";"balkans.weis";"Balkans conflict events in WEIS encoding"
"events";"cameo.scale";"CAMEO codes to conflict-cooperation scale"
"events";"weis.goldstein.scale";"WEIS codes to Goldstein conflict-cooperation scale"
"eventstudies";"SplitDates";"It is the data-set used for event-study analysis."
"eventstudies";"StockPriceReturns";"It is the data-set used for event-study analysis."
"eventstudies";"eesData";"It is the data-set used for event-study analysis."
"eventstudies";"inr";"Exchange rate for Indian rupee: INR/USD"
"evidenceFactors";"Gamlist";"Gamma list for illustration of the use of the package."
"evidenceFactors";"Plist";"p-value list for illustration of the use of the package."
"evidenceFactors";"mtm";"DNA damage from exposure to chromium"
"evir";"bmw";"Daily Log Returns on BMW Share Price"
"evir";"danish";"Danish Fire Insurance Claims"
"evir";"nidd.annual";"The River Nidd Data"
"evir";"nidd.thresh";"The River Nidd Data"
"evir";"siemens";"Daily Log Returns on Siemens Share Price"
"evir";"sp.raw";"SP Data to June 1993"
"evir";"spto87";"SP Return Data to October 1987"
"evobiR";"hym.tree";"Phylogenetic tree"
"evobiR";"mcmc2";"mcmc log file"
"evobiR";"mcmc3";"mcmc log file"
"evobiR";"mite.trait";"phenotype data for mites"
"evobiR";"trees (trees.mite)";"10 Phylogenetic trees"
"evobiR";"trees";"10 Phylogenetic trees"
"evolqg";"dentus";"Example multivariate data set"
"evolqg";"dentus.tree";"Tree for dentus example species"
"Evomorph";"aegla_consensus";"Landmark coordinates data from consensus configuration of freshwater crabs"
"Evomorph";"aegla_landmarks";"Landmark coordinates data from freshwater crabs"
"Evomorph";"simulated_shape_distances";"Procrustes distances data"
"Evomorph";"simulated_shapes";"Simulated shapes"
"EvoRAG";"bird.pitch";"example data sets of avian sister pairs with trait data and a gradient"
"EvoRAG";"bird.syllables";"example data sets of avian sister pairs with trait data and a gradient"
"evt0";"S_P500";"S&P500"
"evtree";"BBBClub";"Bookbinder's Book Club"
"evtree";"ContraceptiveChoice";"Contraceptive Method Choice"
"evtree";"GermanCredit";"Statlog German Credit"
"evtree";"MAGICGammaTelescope";"MAGIC Gamma Telescope"
"evtree";"StatlogHeart";"Statlog Heart"
"exactLoglinTest";"alligator.dat";"Data frame of alligator food choice by lake, gender and size."
"exactLoglinTest";"czech.dat";"Czech auto workers data"
"exactLoglinTest";"pathologist.dat";"Cross-classification of 118 tumor grades by two pathologists"
"exactLoglinTest";"residence.dat";"Residence in 1980 by residence in 1985."
"exactLoglinTest";"titanic.dat";"Titanic Survival Data"
"exactRankTests";"ASAT";"Toxicological Study on Female Wistar Rats"
"exactRankTests";"bloodp";"Diastolic Blood Pressure"
"exactRankTests";"ears";"Survival of Ventilating Tubes"
"exactRankTests";"glioma";"Malignant Glioma Pilot Study"
"exactRankTests";"globulin";"Differences in Globulin Fraction in Two Groups"
"exactRankTests";"lungcancer";"Lung Cancer Clinical Trial"
"exactRankTests";"neuropathy";"Acute Painful Diabetic Neuropathy"
"exactRankTests";"ocarcinoma";"Ovarian Carcinoma"
"exactRankTests";"rotarod";"Rotating Rats Data"
"exactRankTests";"sal";"Serum Antigen Level"
"ExceedanceTools";"colorado";"Colorado precipitation data"
"ExceedanceTools";"sdata";"Synthetic data"
"ExomeDepth";"Conrad.hg19.common.CNVs (Conrad.hg19)";"Conrad et al common CNVs"
"ExomeDepth";"ExomeCount";"Example dataset for ExomeDepth"
"ExomeDepth";"exons.hg19";"Positions of exons on build hg19 of the human genome"
"ExomeDepth";"exons.hg19.X";"Positions of exons on build hg19 of the human genome and on chromosome X"
"ExomeDepth";"genes.hg19";"Positions of genes on build hg19 of the human genome"
"expands";"cbs";"Matrix of copy number fragments"
"expands";"simulation";"Simulated heterogeneous samples"
"expands";"snv";"Single Nucleotide Variations"
"ExpDes";"est21Ad";"Stink bugs in corn: additional treatment"
"ExpDes";"ex";"Vines: Split-Plot in Randomized Blocks Design"
"ExpDes";"ex1";"Yacon: CRD"
"ExpDes";"ex2";"Food bars: RBD"
"ExpDes";"ex3";"Forage: LSD"
"ExpDes";"ex4";"Composting: Doble Factorial scheme in CRD"
"ExpDes";"ex5";"Food bars: Double Factorial scheme in RBD"
"ExpDes";"ex6";"Fictional data 1"
"ExpDes";"ex7";"Height of corn plants 21 days after emergence."
"ExpDes";"ex8";"Composting: double factorial scheme plus one additional treatment in CRD."
"ExpDes";"ex9";"Vegetated: Split-plot in CRD"
"ExpDes";"respAd";"Fictional data: additional treatment"
"ExpDes";"secaAd";"Composting: additional treatment"
"ExpDes.pt";"est21Ad";"Percevejos no milho: tratamento adicional"
"ExpDes.pt";"ex";"Videiras: parcelas subdivididas em DBC"
"ExpDes.pt";"ex1";"Yacon: DIC"
"ExpDes.pt";"ex2";"Barras alimenticias: DBC"
"ExpDes.pt";"ex3";"Forrageiras: DQL"
"ExpDes.pt";"ex4";"Compostagem: fatorial duplo em DIC"
"ExpDes.pt";"ex5";"Barras alimenticias: fatorial duplo em DBC"
"ExpDes.pt";"ex6";"Dados ficticios 1"
"ExpDes.pt";"ex7";"Estatura de plantas de milho 21 dias apos a emergencia."
"ExpDes.pt";"ex8";"Compostagem: fatorial duplo com um tratamento adicional em DIC"
"ExpDes.pt";"ex9";"Coberturas vegetais: parcelas subdivididas em DIC"
"ExpDes.pt";"respAd";"Dados ficticios: tratamento adicional"
"ExpDes.pt";"secaAd";"Compostagem: tratamento adicional"
"expectreg";"dutchboys";"Data set about the growth of dutch children"
"expectreg";"india";"Malnutrition of Childen in India"
"expectreg";"india.bnd";"Regions of India - boundary format"
"expectreg";"northger.bnd";"Regions of northern Germany - boundary format"
"expm";"matStig";"Stig's \"infamous\" Example Matrix"
"expoRkit";"orani";"Australia Economic Model data, 1968-68."
"ExPosition";"authors";"(A truncated form of) Punctuation used by six authors (data)."
"ExPosition";"bada.wine";"Twelve wines from 3 regions in France with 18 attributes."
"ExPosition";"beer.tasting.notes";"Some of authors' personal beer tasting notes."
"ExPosition";"beers2007";"Ten assessors sort eight beers into groups."
"ExPosition";"coffee.data";"Small data set on flavor perception and preferences for coffee."
"ExPosition";"dica.ad";"Alzheimer's Patient-Spouse Dyads."
"ExPosition";"dica.wine";"Twelve wines from 3 regions in France with 16 attributes."
"ExPosition";"ep.iris";"Fisher's iris Set (for ExPosition)"
"ExPosition";"faces2005";"Faces analyzed using Four Algorithms"
"ExPosition";"french.social";"How twelve French families spend their income on groceries."
"ExPosition";"great.beer.tasting.1";"A collection of beer tasting notes from untrained assessors."
"ExPosition";"great.beer.tasting.2";"A collection of beer tasting notes from untrained assessors."
"ExPosition";"jlsr.2010.ad";"Data from 17 Alzheimer's Patient-Spouse dyads."
"ExPosition";"jocn.2005.fmri";"Data of categories of images as view in an _f_MRI experiment."
"ExPosition";"mca.wine";"Six wines described by several assessors with qualitative attributes."
"ExPosition";"pca.wine";"Six wines described by several assessors with rank attributes."
"ExPosition";"snps.druguse";"Small data set for Partial Least Squares-Correspondence Analysis"
"ExPosition";"wines2007";"Six wines described by 3 assessors."
"ExPosition";"wines2012";"Wines Data from 12 assessors described by 15 flavor profiles."
"ExPosition";"words";"Twenty words described by 2 features."
"expp";"bluetit_boundary";"Study area boundary."
"expp";"bluetit_breeding";"Blue Tit breeding data."
"expp";"bluetit_epp";"Blue tit extra-pair paternity data."
"exprso";"array";"Sample ExprsBinary Data"
"exprso";"arrayMulti";"Sample ExprsMulti Data"
"expsmooth";"ausgdp";"Quarterly Australian GDP"
"expsmooth";"bonds";"Monthly US government bond yields"
"expsmooth";"cangas";"Monthly Canadian gas production"
"expsmooth";"carparts";"Monthly sales car parts"
"expsmooth";"dji";"Monthly Dow Jones Index"
"expsmooth";"djiclose";"Monthly Dow Jones Index: closing"
"expsmooth";"enplanements";"Monthly US domestic enplanements"
"expsmooth";"fmsales";"Weekly FM sales"
"expsmooth";"freight";"Annual US new freight cars"
"expsmooth";"frexport";"Quarterly French exports"
"expsmooth";"gasprice";"US gasoline prices"
"expsmooth";"hospital";"Monthly patient count"
"expsmooth";"jewelry";"Weekly jewelry sales"
"expsmooth";"mcopper";"Monthly copper prices"
"expsmooth";"msales";"Monthly product sales"
"expsmooth";"partx";"Monthly sales of an automobile part"
"expsmooth";"ukcars";"Quarterly UK passenger car production"
"expsmooth";"unemp.cci";"Unemployment and the CCI"
"expsmooth";"usgdp";"Quarterly US GDP"
"expsmooth";"usnetelec";"Annual US net electricity generation"
"expsmooth";"utility";"Hourly utility demand"
"expsmooth";"vehicles";"Hourly vehicle counts"
"expsmooth";"visitors";"Monthly Australian overseas vistors"
"expsmooth";"xrates";"Monthly exchange rates"
"expss";"product_test";"Data from product test of chocolate confectionary"
"exreport";"wekaExperiment";"Problem: Comparison between several Machine Learning algorithms from the Weka library"
"exsic";"format.ASPT (config)";"A formatting scheme following ASPT (American Society of Plant Taxonomists) conventions for an exsiccatae record."
"exsic";"format.NYBG (config)";"A formatting scheme following NYBG (New York Botanical Garden) conventions for an exsiccatae record."
"exsic";"format.PK (config)";"A formatting scheme following PK (Phytokeys) conventions for an exsiccatae record."
"exsic";"format.SBMG (config)";"A formatting scheme following SBMG (Systematic Botany Monographs) conventions for an exsiccatae record."
"exsic";"sort.specs";"A sorting and filtering configuration data.frame"
"extracat";"CPScluster";"Clusterings for the US Current Population Survey."
"extracat";"GeneEx";"Gene Expression Data"
"extracat";"MJnew";"Example Matrix Data"
"extracat";"USR";"MovieLens USER data"
"extracat";"agaricus";"Mushrooms"
"extracat";"carcustomers";"The car customers dataset from 1983"
"extracat";"dmc";"dmc 2009 insurance variables"
"extracat";"eco";"ADAC Eco test data"
"extracat";"olives";"olive oil fatty acids"
"extracat";"plants";"Plants"
"extremefit";"LoadCurve";"Load curve of an habitation"
"extremefit";"dataOyster";"High-frequency noninvasive valvometry data"
"extremefit";"dataWind";"Wind speed for Brest (France)"
"extRemes";"CarcasonneHeat";"European Climate Assessment and Dataset"
"extRemes";"Denmint";"Denver Minimum Temperature"
"extRemes";"Denversp";"Denver July hourly precipitation amount."
"extRemes";"FCwx";"Fort Collins, Colorado Weather Data"
"extRemes";"Flood";"United States Total Economic Damage Resulting from Floods"
"extRemes";"Fort";"Daily precipitation amounts in Fort Collins, Colorado."
"extRemes";"HEAT";"Summer Maximum and Minimum Temperature: Phoenix, Arizona"
"extRemes";"Ozone4H";"Ground-Level Ozone Order Statistics."
"extRemes";"PORTw";"Annual Maximum and Minimum Temperature"
"extRemes";"Peak";"Salt River Peak Stream Flow"
"extRemes";"Potomac";"Potomac River Peak Stream Flow Data."
"extRemes";"Rsum";"Hurricane Frequency Dataset."
"extRemes";"SEPTsp";"Annual Maximum and Minimum Temperature"
"extRemes";"Tphap";"Daily Maximum and Minimum Temperature in Phoenix, Arizona."
"extRemes";"damage";"Hurricane Damage Data"
"extRemes";"ftcanmax";"Annual Maximum Precipitation: Fort Collins, Colorado"
"extremeStat";"annMax";"annual discharge maxima (streamflow)"
"extremeStat";"weightp";"distribution weights"
"eyetrackingR";"word_recognition";"Data collected in an infant eyetracking study"
"ez";"ANT";"ANT data"
"ez";"ANT2";"Messy ANT data"
"ezec";"dummydata";"dummydata"
"fabCI";"radon";"Minnesota Radon Dataset"
"FacPad";"matrixL";"Pathway structure matrix L"
"FacPad";"matrixY";"The treatment response matrix"
"FactoClass";"Bogota";"Localities by Stratums in Bogota City"
"FactoClass";"BreedsDogs";"Breeds of Dog"
"FactoClass";"ColorAdjective";"Associations between colors and adjectives."
"FactoClass";"Vietnam";"Student opinions about the Vietnam War"
"FactoClass";"admi";"Admitted students to the seven careers of the Science Faculty"
"FactoClass";"cafe";"Cofee cups"
"FactoClass";"icfes08";"Departmenst by Levels of Schools in Colombia"
"factoextra";"decathlon2";"Athletes' performance in decathlon"
"factoextra";"housetasks";"House tasks contingency table"
"factoextra";"multishapes";"A dataset containing clusters of multiple shapes"
"factoextra";"poison";"Poison"
"FactoMineR";"JO";"Number of medals in athletism during olympic games per country"
"FactoMineR";"children";"Children (data)"
"FactoMineR";"decathlon";"Performance in decathlon (data)"
"FactoMineR";"footsize";"footsize"
"FactoMineR";"geomorphology";"geomorphology(data)"
"FactoMineR";"health";"health (data)"
"FactoMineR";"hobbies";"hobbies (data)"
"FactoMineR";"milk";"milk"
"FactoMineR";"mortality";"The cause of mortality in France in 1979 and 2006"
"FactoMineR";"poison";"Poison"
"FactoMineR";"poison.text";"Poison"
"FactoMineR";"poulet";"Genomic data for chicken"
"FactoMineR";"senso";"senso"
"FactoMineR";"tea";"tea (data)"
"FactoMineR";"wine";"Wine"
"factorplot";"france";"Example data for factorplot function"
"FADA";"data.test";"Test dataset simulated with the same distribution as the training dataset data.train."
"FADA";"data.train";"Training data"
"Fahrmeir";"Regensburg";"Job Expectation"
"Fahrmeir";"breath";"Breathing Test"
"Fahrmeir";"caesar";"Caesarian Birth Study"
"Fahrmeir";"cells";"Cellular Differentiation"
"Fahrmeir";"credit";"Credit Score Data From a South German Bank"
"Fahrmeir";"happy";"Reported Happiness"
"Fahrmeir";"headneck";"Head and Neck Cancer data"
"Fahrmeir";"ohio";"Air Pollution and Health"
"Fahrmeir";"rheuma";"Data from Patients with Acute Rheumatoid Arthritis"
"Fahrmeir";"tonsil";"Data Set of Tonsil Size in Children"
"Fahrmeir";"visual";"Visual Impairment Data"
"Fahrmeir";"wine";"Bitterness of White Wines"
"faisalconjoint";"mobile_data";"Mobile Phone Set Data"
"faisalconjoint";"mobile_levels";"Mobile Phone Set Data"
"falcon";"pos (Example)";"Position (bp)"
"falcon";"readMatrix (Example)";"An example reads count data"
"falcon";"tauhat (Example)";"Estimated Break Points"
"falconx";"biasMatrix (Example)";"Bias Matrix"
"falconx";"pos (Example)";"Position (bp)"
"falconx";"readMatrix (Example)";"Reads Matrix"
"falconx";"tauhat (Example)";"Estimated Break Points"
"Familias";"NorwegianFrequencies";"A list of markers with allele names and frequencies."
"FAmle";"ColesData";"Annual Maximum Sea Levels at Port Pirie, South Australia"
"FAmle";"floodsNB";"New Brunswick (Canada) Flood Dataset"
"FAmle";"station01AJ010";"Annual Maximum Daily Mean Flow Data (NB, Canada)"
"FAmle";"yarns";"Yarns Failure Data"
"FAMT";"annotations";"Gene annotations data frame"
"FAMT";"covariates";"Covariates data frame"
"FAMT";"expression";"Gene expressions data frame"
"fANCOVA";"USpopu";"US national population"
"fanovaGraph";"L";"LHS Dataset"
"fanplot";"boe";"Parameters for MPC CPI Inflation Projections from Q1 2004 to Q4 2013."
"fanplot";"cpi";"Percentage Change (over 12 months) of United Kingdom Consumer Price Inflation"
"fanplot";"ips";"ONS International Passenger Survey Long-Term International Migration 1975-2012"
"fanplot";"th.mcmc (thmcmc)";"1000 MCMC Simulations of Estimated Volatility from Pound Dollar Exchange Rate Data."
"FAOSTAT";"FAOcountryProfile";"Country profile"
"FAOSTAT";"FAOmetaTable";"The search tree for FAOSTAT3"
"FAOSTAT";"FAOregionProfile";"Regional profile"
"faoutlier";"holzinger";"Description of holzinger data"
"faoutlier";"holzinger.outlier";"Description of holzinger data with 1 outlier"
"faraway";"aatemp";"Annual mean temperatures in Ann Arbor, Michigan"
"faraway";"abrasion";"Wear on materials according to type, run and position"
"faraway";"aflatoxin";"aflatoxin dosage and liver cancer in lab animals"
"faraway";"africa";"miltary coups and politics in sub-Saharan Africa"
"faraway";"airpass";"Airline passengers"
"faraway";"alfalfa";"Effects of seed inoculum, irrigation and shade on alfalfa yield"
"faraway";"amlxray";"Match pair study for AML and Xray link"
"faraway";"anaesthetic";"Time in minutes to eye opening after reversal of anaesthetic."
"faraway";"babyfood";"Respiratory disease rates of babies fed in different ways"
"faraway";"beetle";"Beetles exposed to fumigant"
"faraway";"bliss";"Insect mortality due to insecticide"
"faraway";"breaking";"Breaking strength of materials"
